Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_KPYM,HSPB1_AGRIN,KPYM_TIMP-2,0.77937,1.0,0.01923,1.0,0.51887,0.09091
HSPB1_ADIPOQ,PERM_MMP9,TIMP-2_KPYM,0.77934,1.0,0.0625,1.0,0.52128,0.0101
MMP9_TIMP-2,ADIPOQ_HSPB1,KPYM_AGRIN,0.77932,1.0,0.01961,1.0,0.50495,0.0101
ADIPOQ_AGRIN,AGRIN_HSPB1,KPYM_TIMP-2,0.77932,1.0,0.03922,1.0,0.51,0.07071
MMP9_AGRIN,HSPB1_AGRIN,TIMP-2_MMP9,0.77931,0.98214,0.07547,0.8,0.52885,0.0101
MMP9_PERM,PERM_KPYM,TIMP-2_KPYM,0.77928,1.0,0.09434,1.0,0.52475,0.0101
MMP9_AGRIN,ADIPOQ_PERM,TIMP-2_PERM,0.77926,1.0,0.12963,1.0,0.51546,0.0101
MMP9_KPYM,PERM_HSPB1,AGRIN_TIMP-2,0.77925,1.0,0.02,1.0,0.51961,0.23232
MMP9_KPYM,HSPB1_ADIPOQ,TIMP-2_ADIPOQ,0.77922,1.0,0.02,1.0,0.51,0.0202
PERM_TIMP-2,TIMP-2_ADIPOQ,AGRIN_HSPB1,0.77922,1.0,0.03922,1.0,0.50505,0.0101
MMP9_TIMP-2,HSPB1_PERM,AGRIN_TIMP-2,0.77912,1.0,0.05455,1.0,0.50943,0.12121
ADIPOQ_MMP9,TIMP-2_HSPB1,KPYM_ADIPOQ,0.77911,1.0,0.04082,1.0,0.52041,0.0101
ADIPOQ_KPYM,TIMP-2_AGRIN,KPYM_PERM,0.77911,1.0,0.05882,1.0,0.50515,0.0101
PERM_MMP9,ADIPOQ_TIMP-2,KPYM_TIMP-2,0.77904,1.0,0.01923,1.0,0.49,0.0404
HSPB1_AGRIN,PERM_KPYM,KPYM_TIMP-2,0.77903,1.0,0.01923,1.0,0.50962,0.08081
HSPB1_KPYM,TIMP-2_HSPB1,AGRIN_ADIPOQ,0.779,1.0,0.04167,1.0,0.52577,0.0101
MMP9_HSPB1,ADIPOQ_AGRIN,KPYM_TIMP-2,0.77893,1.0,0.01961,1.0,0.50495,0.05051
PERM_HSPB1,ADIPOQ_TIMP-2,TIMP-2_HSPB1,0.77882,1.0,0.05882,1.0,0.5102,0.0101
MMP9_TIMP-2,PERM_HSPB1,ADIPOQ_MMP9,0.77878,1.0,0.02041,1.0,0.5102,0.0404
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_MMP9,0.77871,1.0,0.04082,1.0,0.52041,0.0101
MMP9_HSPB1,HSPB1_MMP9,ADIPOQ_TIMP-2,0.77865,1.0,0.02041,1.0,0.52,0.0101
HSPB1_ADIPOQ,TIMP-2_KPYM,AGRIN_MMP9,0.77859,1.0,0.0625,1.0,0.53125,0.0101
HSPB1_AGRIN,ADIPOQ_KPYM,TIMP-2_MMP9,0.77859,1.0,0.0625,1.0,0.53125,0.0101
MMP9_TIMP-2,PERM_KPYM,KPYM_PERM,0.77857,1.0,0.01887,1.0,0.50476,0.0303
MMP9_TIMP-2,HSPB1_ADIPOQ,KPYM_HSPB1,0.77855,0.98039,0.01961,0.5,0.5,0.13131
MMP9_TIMP-2,PERM_TIMP-2,ADIPOQ_AGRIN,0.77852,1.0,0.01852,1.0,0.48544,0.06061
MMP9_ADIPOQ,HSPB1_AGRIN,TIMP-2_PERM,0.77849,1.0,0.09434,1.0,0.5102,0.0101
MMP9_ADIPOQ,ADIPOQ_AGRIN,AGRIN_TIMP-2,0.77849,1.0,0.03704,1.0,0.5,0.08081
ADIPOQ_KPYM,TIMP-2_PERM,KPYM_HSPB1,0.77849,1.0,0.08333,1.0,0.52688,0.0101
PERM_MMP9,AGRIN_TIMP-2,KPYM_AGRIN,0.77848,1.0,0.01852,1.0,0.5,0.0303
HSPB1_ADIPOQ,TIMP-2_KPYM,KPYM_AGRIN,0.77843,1.0,0.08,1.0,0.52577,0.0101
PERM_ADIPOQ,AGRIN_TIMP-2,KPYM_HSPB1,0.77831,1.0,0.01961,1.0,0.49495,0.43434
ADIPOQ_MMP9,TIMP-2_KPYM,KPYM_ADIPOQ,0.77831,1.0,0.04082,1.0,0.52041,0.0101
ADIPOQ_AGRIN,TIMP-2_MMP9,KPYM_HSPB1,0.77831,1.0,0.02041,1.0,0.51515,0.0101
ADIPOQ_KPYM,AGRIN_MMP9,KPYM_TIMP-2,0.77831,1.0,0.04082,1.0,0.52041,0.09091
MMP9_TIMP-2,ADIPOQ_AGRIN,KPYM_MMP9,0.77828,1.0,0.01923,1.0,0.5,0.06061
ADIPOQ_PERM,TIMP-2_AGRIN,KPYM_MMP9,0.77826,1.0,0.03846,1.0,0.49495,0.0101
TIMP-2_KPYM,AGRIN_HSPB1,KPYM_TIMP-2,0.77818,1.0,0.04,1.0,0.53398,0.0101
TIMP-2_ADIPOQ,AGRIN_KPYM,KPYM_TIMP-2,0.77816,0.98039,0.01961,0.5,0.5,0.0303
ADIPOQ_AGRIN,KPYM_TIMP-2,,0.77814,1.0,0.01852,1.0,0.49038,0.06061
MMP9_TIMP-2,HSPB1_AGRIN,PERM_TIMP-2,0.77811,1.0,0.01818,1.0,0.5,0.14141
HSPB1_PERM,ADIPOQ_PERM,TIMP-2_AGRIN,0.77811,1.0,0.03774,1.0,0.49505,0.0101
HSPB1_KPYM,PERM_TIMP-2,ADIPOQ_HSPB1,0.77806,1.0,0.02083,1.0,0.51042,0.0101
MMP9_TIMP-2,PERM_ADIPOQ,AGRIN_HSPB1,0.77804,1.0,0.01961,1.0,0.5,0.18182
HSPB1_MMP9,PERM_TIMP-2,ADIPOQ_AGRIN,0.77804,1.0,0.03922,1.0,0.50505,0.10101
HSPB1_ADIPOQ,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77802,1.0,0.01887,1.0,0.49515,0.0303
MMP9_ADIPOQ,PERM_KPYM,TIMP-2_MMP9,0.77801,1.0,0.02041,1.0,0.50515,0.0101
ADIPOQ_HSPB1,TIMP-2_MMP9,AGRIN_KPYM,0.77792,1.0,0.06522,1.0,0.54255,0.0101
ADIPOQ_KPYM,TIMP-2_MMP9,,0.77791,1.0,0.02041,1.0,0.51515,0.0101
MMP9_ADIPOQ,ADIPOQ_HSPB1,TIMP-2_MMP9,0.77786,1.0,0.02041,1.0,0.52,0.0101
HSPB1_AGRIN,ADIPOQ_HSPB1,TIMP-2_MMP9,0.77786,0.98077,0.06122,0.75,0.52577,0.0101
ADIPOQ_KPYM,TIMP-2_AGRIN,,0.77778,1.0,0.03922,1.0,0.51,0.0101
TIMP-2_ADIPOQ,KPYM_TIMP-2,,0.77778,1.0,0.01852,1.0,0.49038,0.0202
MMP9_TIMP-2,PERM_AGRIN,ADIPOQ_TIMP-2,0.77778,1.0,0.01852,1.0,0.48544,0.0202
HSPB1_ADIPOQ,PERM_MMP9,KPYM_TIMP-2,0.77751,1.0,0.01961,1.0,0.49495,0.0404
ADIPOQ_PERM,TIMP-2_AGRIN,AGRIN_KPYM,0.77751,1.0,0.05882,1.0,0.50515,0.0101
TIMP-2_KPYM,AGRIN_PERM,KPYM_TIMP-2,0.7775,1.0,0.03774,1.0,0.50962,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,AGRIN_HSPB1,0.77747,1.0,0.02041,1.0,0.52,0.0101
ADIPOQ_MMP9,TIMP-2_PERM,KPYM_MMP9,0.77747,1.0,0.13462,1.0,0.52128,0.0101
TIMP-2_AGRIN,KPYM_MMP9,,0.77744,1.0,0.03704,1.0,0.51402,0.0101
PERM_TIMP-2,TIMP-2_PERM,AGRIN_MMP9,0.77743,1.0,0.12963,1.0,0.53465,0.0101
ADIPOQ_KPYM,AGRIN_TIMP-2,KPYM_TIMP-2,0.77739,1.0,0.01961,1.0,0.50495,0.05051
AGRIN_TIMP-2,KPYM_HSPB1,,0.77736,1.0,0.01887,1.0,0.51402,0.35354
MMP9_AGRIN,TIMP-2_HSPB1,KPYM_TIMP-2,0.77736,1.0,0.03774,1.0,0.51887,0.0101
PERM_MMP9,ADIPOQ_TIMP-2,AGRIN_TIMP-2,0.77731,1.0,0.01923,1.0,0.49505,0.0404
HSPB1_AGRIN,PERM_KPYM,TIMP-2_KPYM,0.77721,1.0,0.05769,1.0,0.51961,0.0101
HSPB1_MMP9,TIMP-2_HSPB1,KPYM_HSPB1,0.77718,1.0,0.03922,1.0,0.52885,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_PERM,0.77718,1.0,0.04082,1.0,0.51042,0.0101
PERM_AGRIN,TIMP-2_KPYM,KPYM_TIMP-2,0.77714,1.0,0.03774,1.0,0.50962,0.0101
HSPB1_TIMP-2,PERM_AGRIN,AGRIN_TIMP-2,0.7771,1.0,0.01818,1.0,0.5,0.19192
TIMP-2_AGRIN,AGRIN_MMP9,KPYM_MMP9,0.7771,1.0,0.03704,1.0,0.51402,0.0101
MMP9_HSPB1,TIMP-2_KPYM,AGRIN_HSPB1,0.77709,1.0,0.04,1.0,0.53398,0.0101
ADIPOQ_PERM,AGRIN_TIMP-2,,0.77704,1.0,0.01852,1.0,0.48544,0.05051
ADIPOQ_AGRIN,TIMP-2_AGRIN,AGRIN_PERM,0.77704,1.0,0.07407,1.0,0.5,0.0101
ADIPOQ_KPYM,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77701,1.0,0.01961,1.0,0.50495,0.0202
ADIPOQ_AGRIN,TIMP-2_AGRIN,AGRIN_MMP9,0.777,1.0,0.07692,1.0,0.52,0.0101
HSPB1_AGRIN,PERM_ADIPOQ,ADIPOQ_TIMP-2,0.77698,1.0,0.03774,1.0,0.49505,0.13131
PERM_ADIPOQ,TIMP-2_MMP9,,0.77692,1.0,0.03846,1.0,0.5,0.0101
HSPB1_TIMP-2,TIMP-2_KPYM,KPYM_TIMP-2,0.77692,1.0,0.03846,1.0,0.52381,0.0101
MMP9_HSPB1,ADIPOQ_AGRIN,AGRIN_TIMP-2,0.77677,1.0,0.01961,1.0,0.5098,0.0404
ADIPOQ_HSPB1,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.77677,1.0,0.01961,1.0,0.5098,0.0101
MMP9_KPYM,PERM_TIMP-2,ADIPOQ_MMP9,0.77676,1.0,0.02041,1.0,0.50515,0.0404
MMP9_ADIPOQ,PERM_HSPB1,TIMP-2_MMP9,0.77673,1.0,0.02041,1.0,0.5102,0.0101
MMP9_TIMP-2,PERM_KPYM,KPYM_ADIPOQ,0.77671,1.0,0.01961,1.0,0.49495,0.0303
ADIPOQ_HSPB1,AGRIN_MMP9,KPYM_TIMP-2,0.77671,1.0,0.02041,1.0,0.51515,0.0303
MMP9_HSPB1,TIMP-2_HSPB1,AGRIN_TIMP-2,0.77662,1.0,0.03774,1.0,0.52336,0.0101
MMP9_KPYM,ADIPOQ_AGRIN,AGRIN_TIMP-2,0.77662,1.0,0.03922,1.0,0.51,0.08081
ADIPOQ_AGRIN,TIMP-2_AGRIN,KPYM_HSPB1,0.77662,1.0,0.07843,1.0,0.52041,0.0101
MMP9_ADIPOQ,PERM_MMP9,AGRIN_TIMP-2,0.77654,1.0,0.01923,1.0,0.49505,0.0303
MMP9_HSPB1,TIMP-2_MMP9,AGRIN_KPYM,0.77652,1.0,0.08333,1.0,0.55556,0.0101
HSPB1_TIMP-2,ADIPOQ_AGRIN,AGRIN_TIMP-2,0.77649,1.0,0.01887,1.0,0.5,0.12121
HSPB1_KPYM,ADIPOQ_KPYM,TIMP-2_AGRIN,0.77647,1.0,0.06,1.0,0.52041,0.0101
MMP9_TIMP-2,PERM_AGRIN,KPYM_HSPB1,0.77643,1.0,0.01887,1.0,0.50476,0.07071
MMP9_AGRIN,HSPB1_PERM,TIMP-2_PERM,0.77643,1.0,0.18182,1.0,0.54545,0.0101
MMP9_AGRIN,PERM_KPYM,TIMP-2_KPYM,0.77643,1.0,0.07547,1.0,0.51961,0.0101
HSPB1_KPYM,PERM_TIMP-2,ADIPOQ_MMP9,0.77636,1.0,0.02083,1.0,0.51042,0.07071
ADIPOQ_PERM,AGRIN_TIMP-2,KPYM_HSPB1,0.77631,1.0,0.01961,1.0,0.49495,0.0404
PERM_TIMP-2,KPYM_TIMP-2,,0.77628,1.0,0.03571,1.0,0.49533,0.49495
TIMP-2_HSPB1,AGRIN_TIMP-2,,0.77628,1.0,0.03774,1.0,0.52336,0.0101
PERM_TIMP-2,ADIPOQ_AGRIN,KPYM_TIMP-2,0.77627,1.0,0.03704,1.0,0.48515,0.06061
TIMP-2_HSPB1,AGRIN_ADIPOQ,KPYM_HSPB1,0.77624,1.0,0.05882,1.0,0.51515,0.0101
PERM_MMP9,TIMP-2_MMP9,KPYM_HSPB1,0.77617,1.0,0.05882,1.0,0.52475,0.0101
TIMP-2_AGRIN,AGRIN_PERM,,0.77612,1.0,0.05357,1.0,0.50467,0.0101
MMP9_HSPB1,TIMP-2_AGRIN,KPYM_MMP9,0.77611,1.0,0.03922,1.0,0.52885,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,PERM_AGRIN,0.77609,1.0,0.01818,1.0,0.5,0.0404
HSPB1_KPYM,ADIPOQ_KPYM,TIMP-2_KPYM,0.77608,1.0,0.12,1.0,0.53684,0.0101
HSPB1_KPYM,TIMP-2_KPYM,KPYM_HSPB1,0.776,1.0,0.04,1.0,0.53398,0.0101
MMP9_AGRIN,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77596,1.0,0.03704,1.0,0.49515,0.0202
HSPB1_KPYM,PERM_TIMP-2,AGRIN_ADIPOQ,0.77592,1.0,0.02,1.0,0.5,0.12121
MMP9_TIMP-2,TIMP-2_MMP9,AGRIN_HSPB1,0.77591,1.0,0.01961,1.0,0.5283,0.0101
MMP9_TIMP-2,PERM_KPYM,AGRIN_HSPB1,0.77585,0.98113,0.02,0.5,0.51485,0.20202
MMP9_ADIPOQ,PERM_ADIPOQ,TIMP-2_MMP9,0.77577,1.0,0.03846,1.0,0.5,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,AGRIN_KPYM,0.77576,1.0,0.01961,1.0,0.52381,0.0101
HSPB1_PERM,PERM_AGRIN,TIMP-2_PERM,0.77576,1.0,0.18182,1.0,0.54545,0.0101
HSPB1_PERM,TIMP-2_KPYM,KPYM_TIMP-2,0.77576,1.0,0.03846,1.0,0.51456,0.0101
PERM_TIMP-2,ADIPOQ_HSPB1,AGRIN_TIMP-2,0.77569,1.0,0.01961,1.0,0.5,0.0303
PERM_TIMP-2,ADIPOQ_AGRIN,TIMP-2_HSPB1,0.77569,1.0,0.03922,1.0,0.50505,0.0101
PERM_MMP9,AGRIN_MMP9,KPYM_TIMP-2,0.77568,1.0,0.01852,1.0,0.5,0.0303
HSPB1_KPYM,TIMP-2_MMP9,,0.77564,0.98182,0.06,0.75,0.53465,0.0101
MMP9_ADIPOQ,ADIPOQ_PERM,AGRIN_TIMP-2,0.77556,1.0,0.01852,1.0,0.48544,0.0303
MMP9_TIMP-2,TIMP-2_HSPB1,AGRIN_MMP9,0.77556,1.0,0.03922,1.0,0.53333,0.0101
PERM_HSPB1,ADIPOQ_MMP9,TIMP-2_HSPB1,0.77551,1.0,0.06122,1.0,0.52083,0.0101
PERM_ADIPOQ,ADIPOQ_KPYM,AGRIN_TIMP-2,0.77551,1.0,0.01961,1.0,0.49495,0.08081
PERM_KPYM,ADIPOQ_AGRIN,AGRIN_TIMP-2,0.77551,1.0,0.01961,1.0,0.49495,0.09091
MMP9_ADIPOQ,TIMP-2_HSPB1,KPYM_TIMP-2,0.77547,1.0,0.07843,1.0,0.52041,0.0101
MMP9_TIMP-2,PERM_KPYM,AGRIN_KPYM,0.77536,1.0,0.01887,1.0,0.50476,0.05051
ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_HSPB1,0.77533,1.0,0.08333,1.0,0.53684,0.0101
MMP9_TIMP-2,AGRIN_KPYM,KPYM_AGRIN,0.7753,0.98182,0.01887,0.5,0.50943,0.11111
PERM_HSPB1,ADIPOQ_AGRIN,TIMP-2_HSPB1,0.77529,1.0,0.05882,1.0,0.5102,0.0101
HSPB1_KPYM,TIMP-2_KPYM,KPYM_TIMP-2,0.77517,1.0,0.03846,1.0,0.52381,0.0101
MMP9_PERM,PERM_TIMP-2,TIMP-2_PERM,0.77513,1.0,0.08929,1.0,0.51429,0.0101
MMP9_TIMP-2,ADIPOQ_AGRIN,KPYM_PERM,0.77513,1.0,0.01852,1.0,0.48039,0.06061
ADIPOQ_PERM,AGRIN_TIMP-2,KPYM_PERM,0.77513,1.0,0.01852,1.0,0.48039,0.05051
ADIPOQ_MMP9,TIMP-2_HSPB1,AGRIN_ADIPOQ,0.77512,1.0,0.04082,1.0,0.52525,0.0101
PERM_AGRIN,ADIPOQ_KPYM,TIMP-2_KPYM,0.77511,1.0,0.09804,1.0,0.51579,0.0101
HSPB1_ADIPOQ,PERM_TIMP-2,ADIPOQ_KPYM,0.7751,1.0,0.02,1.0,0.5,0.12121
PERM_MMP9,ADIPOQ_KPYM,KPYM_TIMP-2,0.77509,1.0,0.04082,1.0,0.51042,0.07071
PERM_KPYM,TIMP-2_KPYM,KPYM_HSPB1,0.77509,1.0,0.04,1.0,0.52475,0.0101
HSPB1_PERM,AGRIN_TIMP-2,,0.77508,1.0,0.01818,1.0,0.5,0.12121
MMP9_PERM,PERM_MMP9,TIMP-2_MMP9,0.77503,1.0,0.05556,1.0,0.51429,0.0101
MMP9_TIMP-2,PERM_KPYM,,0.77501,1.0,0.01887,1.0,0.50476,0.06061
HSPB1_ADIPOQ,TIMP-2_KPYM,KPYM_TIMP-2,0.7749,1.0,0.04,1.0,0.51515,0.0101
ADIPOQ_AGRIN,TIMP-2_AGRIN,AGRIN_HSPB1,0.77489,1.0,0.05882,1.0,0.52,0.0101
HSPB1_ADIPOQ,ADIPOQ_PERM,TIMP-2_ADIPOQ,0.77472,1.0,0.09434,1.0,0.5102,0.0101
MMP9_ADIPOQ,ADIPOQ_KPYM,TIMP-2_PERM,0.77471,1.0,0.07843,1.0,0.51042,0.0101
MMP9_HSPB1,HSPB1_ADIPOQ,AGRIN_ADIPOQ,0.77469,1.0,0.01961,1.0,0.51456,0.0101
HSPB1_PERM,ADIPOQ_KPYM,KPYM_TIMP-2,0.77469,1.0,0.02,1.0,0.5,0.08081
MMP9_KPYM,PERM_ADIPOQ,TIMP-2_MMP9,0.77468,1.0,0.04082,1.0,0.51042,0.0101
MMP9_TIMP-2,HSPB1_MMP9,AGRIN_MMP9,0.7746,1.0,0.01887,1.0,0.51852,0.23232
PERM_HSPB1,ADIPOQ_AGRIN,AGRIN_TIMP-2,0.77451,1.0,0.01961,1.0,0.5,0.08081
ADIPOQ_AGRIN,AGRIN_TIMP-2,KPYM_MMP9,0.77451,1.0,0.01923,1.0,0.5,0.08081
MMP9_AGRIN,HSPB1_AGRIN,PERM_TIMP-2,0.77441,1.0,0.01818,1.0,0.5,0.11111
PERM_KPYM,TIMP-2_AGRIN,AGRIN_HSPB1,0.77434,1.0,0.08,1.0,0.53535,0.0101
PERM_ADIPOQ,TIMP-2_PERM,KPYM_MMP9,0.77433,1.0,0.15385,1.0,0.52688,0.0101
PERM_HSPB1,TIMP-2_HSPB1,KPYM_ADIPOQ,0.77431,1.0,0.05882,1.0,0.50515,0.0101
PERM_HSPB1,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77431,1.0,0.03922,1.0,0.5,0.0101
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_HSPB1,0.77429,1.0,0.02041,1.0,0.5102,0.0202
HSPB1_ADIPOQ,PERM_KPYM,AGRIN_TIMP-2,0.77429,1.0,0.02,1.0,0.5,0.14141
HSPB1_AGRIN,PERM_AGRIN,TIMP-2_MMP9,0.77428,0.98148,0.0566,0.75,0.51456,0.0101
MMP9_KPYM,TIMP-2_HSPB1,KPYM_HSPB1,0.77418,1.0,0.06,1.0,0.53922,0.0101
HSPB1_MMP9,ADIPOQ_AGRIN,TIMP-2_AGRIN,0.77413,1.0,0.07843,1.0,0.52525,0.0101
ADIPOQ_TIMP-2,TIMP-2_KPYM,KPYM_HSPB1,0.7741,1.0,0.04167,1.0,0.52577,0.0101
MMP9_TIMP-2,ADIPOQ_AGRIN,AGRIN_PERM,0.77407,1.0,0.01852,1.0,0.48544,0.06061
MMP9_TIMP-2,ADIPOQ_AGRIN,AGRIN_MMP9,0.77404,1.0,0.01923,1.0,0.50485,0.07071
MMP9_TIMP-2,HSPB1_AGRIN,,0.77403,1.0,0.01818,1.0,0.50909,0.15152
PERM_TIMP-2,AGRIN_ADIPOQ,KPYM_ADIPOQ,0.774,1.0,0.01852,1.0,0.48039,0.51515
MMP9_TIMP-2,HSPB1_PERM,ADIPOQ_PERM,0.77396,1.0,0.01887,1.0,0.4902,0.07071
HSPB1_PERM,ADIPOQ_AGRIN,TIMP-2_AGRIN,0.77396,1.0,0.09434,1.0,0.5102,0.0101
HSPB1_ADIPOQ,PERM_TIMP-2,ADIPOQ_AGRIN,0.77396,1.0,0.01887,1.0,0.4902,0.09091
MMP9_TIMP-2,AGRIN_ADIPOQ,,0.77386,1.0,0.01852,1.0,0.49524,0.46465
ADIPOQ_AGRIN,AGRIN_TIMP-2,,0.77386,1.0,0.03704,1.0,0.5,0.08081
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_PERM,0.77385,1.0,0.01923,1.0,0.49505,0.06061
MMP9_HSPB1,HSPB1_ADIPOQ,PERM_TIMP-2,0.77373,1.0,0.01961,1.0,0.5,0.0202
MMP9_ADIPOQ,PERM_HSPB1,TIMP-2_HSPB1,0.77373,1.0,0.05882,1.0,0.5102,0.0101
MMP9_TIMP-2,PERM_HSPB1,AGRIN_ADIPOQ,0.77373,1.0,0.01961,1.0,0.5,0.26263
ADIPOQ_PERM,TIMP-2_AGRIN,AGRIN_PERM,0.7737,1.0,0.03704,1.0,0.4902,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,KPYM_HSPB1,0.77362,1.0,0.01961,1.0,0.52381,0.0101
TIMP-2_AGRIN,AGRIN_KPYM,,0.77358,1.0,0.0566,1.0,0.52381,0.0101
MMP9_PERM,HSPB1_ADIPOQ,AGRIN_TIMP-2,0.77358,1.0,0.01887,1.0,0.4902,0.05051
MMP9_TIMP-2,HSPB1_TIMP-2,ADIPOQ_PERM,0.77358,1.0,0.03774,1.0,0.49505,0.07071
MMP9_TIMP-2,PERM_AGRIN,KPYM_PERM,0.77358,1.0,0.01786,1.0,0.49074,0.06061
MMP9_KPYM,HSPB1_AGRIN,PERM_TIMP-2,0.77358,1.0,0.01923,1.0,0.50962,0.12121
MMP9_TIMP-2,HSPB1_AGRIN,KPYM_AGRIN,0.77355,1.0,0.01818,1.0,0.50459,0.15152
ADIPOQ_MMP9,TIMP-2_AGRIN,AGRIN_PERM,0.77346,1.0,0.03846,1.0,0.5,0.0101
MMP9_TIMP-2,HSPB1_KPYM,TIMP-2_MMP9,0.77345,1.0,0.04,1.0,0.53398,0.0101
ADIPOQ_AGRIN,AGRIN_ADIPOQ,KPYM_TIMP-2,0.77342,1.0,0.03704,1.0,0.49515,0.06061
MMP9_TIMP-2,TIMP-2_MMP9,KPYM_AGRIN,0.7734,1.0,0.03704,1.0,0.51402,0.0101
MMP9_TIMP-2,PERM_AGRIN,AGRIN_ADIPOQ,0.77333,1.0,0.01852,1.0,0.48544,0.09091
MMP9_PERM,PERM_KPYM,TIMP-2_PERM,0.77323,1.0,0.09434,1.0,0.52475,0.0101
MMP9_HSPB1,PERM_KPYM,TIMP-2_KPYM,0.77321,1.0,0.1,1.0,0.54082,0.0101
MMP9_TIMP-2,AGRIN_KPYM,KPYM_ADIPOQ,0.77316,0.98039,0.01961,0.5,0.5,0.14141
ADIPOQ_HSPB1,AGRIN_TIMP-2,KPYM_MMP9,0.77311,1.0,0.02041,1.0,0.51515,0.0202
PERM_ADIPOQ,TIMP-2_PERM,AGRIN_MMP9,0.77308,1.0,0.15385,1.0,0.53191,0.0101
HSPB1_ADIPOQ,TIMP-2_KPYM,KPYM_PERM,0.77306,1.0,0.08,1.0,0.51579,0.0101
HSPB1_AGRIN,PERM_TIMP-2,AGRIN_PERM,0.77306,1.0,0.05455,1.0,0.50943,0.18182
PERM_MMP9,TIMP-2_MMP9,AGRIN_HSPB1,0.77306,1.0,0.05882,1.0,0.52941,0.0101
ADIPOQ_TIMP-2,AGRIN_MMP9,KPYM_TIMP-2,0.773,1.0,0.01923,1.0,0.5,0.06061
MMP9_PERM,ADIPOQ_PERM,AGRIN_TIMP-2,0.77296,1.0,0.01852,1.0,0.48544,0.0303
HSPB1_KPYM,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77294,1.0,0.02,1.0,0.51,0.0404
MMP9_TIMP-2,PERM_AGRIN,KPYM_AGRIN,0.77291,1.0,0.01786,1.0,0.49074,0.07071
PERM_TIMP-2,TIMP-2_PERM,KPYM_MMP9,0.77289,1.0,0.12963,1.0,0.53,0.0101
MMP9_PERM,PERM_MMP9,TIMP-2_KPYM,0.77284,1.0,0.05882,1.0,0.52475,0.0101
HSPB1_ADIPOQ,PERM_ADIPOQ,AGRIN_TIMP-2,0.77283,1.0,0.03774,1.0,0.49505,0.16162
PERM_KPYM,TIMP-2_HSPB1,KPYM_TIMP-2,0.77283,1.0,0.04,1.0,0.52475,0.0101
HSPB1_ADIPOQ,TIMP-2_HSPB1,KPYM_TIMP-2,0.77278,1.0,0.03922,1.0,0.51,0.0101
MMP9_HSPB1,ADIPOQ_PERM,KPYM_TIMP-2,0.77271,1.0,0.01961,1.0,0.49495,0.0202
ADIPOQ_PERM,TIMP-2_AGRIN,AGRIN_MMP9,0.77269,1.0,0.03846,1.0,0.5,0.0101
MMP9_PERM,ADIPOQ_HSPB1,TIMP-2_MMP9,0.77265,1.0,0.02041,1.0,0.5102,0.0101
PERM_MMP9,TIMP-2_MMP9,,0.77263,1.0,0.05556,1.0,0.51429,0.0101
MMP9_ADIPOQ,TIMP-2_HSPB1,AGRIN_TIMP-2,0.77262,1.0,0.07843,1.0,0.52525,0.0101
HSPB1_ADIPOQ,ADIPOQ_AGRIN,TIMP-2_KPYM,0.77255,1.0,0.06,1.0,0.52041,0.0101
ADIPOQ_AGRIN,TIMP-2_AGRIN,,0.77244,1.0,0.05556,1.0,0.50485,0.0101
ADIPOQ_HSPB1,AGRIN_TIMP-2,KPYM_TIMP-2,0.7724,1.0,0.01961,1.0,0.50495,0.0404
MMP9_ADIPOQ,PERM_MMP9,KPYM_TIMP-2,0.77237,1.0,0.01923,1.0,0.49,0.0303
HSPB1_MMP9,ADIPOQ_HSPB1,TIMP-2_AGRIN,0.77237,1.0,0.06122,1.0,0.53061,0.0101
PERM_ADIPOQ,AGRIN_MMP9,KPYM_TIMP-2,0.77237,1.0,0.01923,1.0,0.49,0.0404
HSPB1_TIMP-2,TIMP-2_KPYM,KPYM_HSPB1,0.77236,1.0,0.04,1.0,0.53398,0.0101
MMP9_ADIPOQ,TIMP-2_PERM,AGRIN_KPYM,0.77231,1.0,0.09804,1.0,0.51579,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,AGRIN_KPYM,0.77231,1.0,0.02041,1.0,0.51515,0.07071
PERM_MMP9,ADIPOQ_KPYM,TIMP-2_KPYM,0.77218,1.0,0.12245,1.0,0.53261,0.0101
TIMP-2_MMP9,,,0.77216,1.0,0.01852,1.0,0.51376,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,,0.77216,1.0,0.03704,1.0,0.51852,0.0101
HSPB1_KPYM,ADIPOQ_AGRIN,TIMP-2_KPYM,0.77216,1.0,0.08,1.0,0.52577,0.0101
