Biomarker_1,Biomarker_2,Biomarker_3,AUC,se_97_Threshold,se_97_Sensitivity,se_97_Specificity,se_97_NPV,se_97_PPV,se_95_Threshold,se_95_Sensitivity,se_95_Specificity,se_95_NPV,se_95_PPV,max_sum_Threshold,max_sum_Sensitivity,max_sum_Specificity,max_sum_NPV,max_sum_PPV
MMP9_PERM_norm,TIMP2_MVP_norm,CLIC1_TIMP2_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MMP9_PERM_norm,TIMP2_MVP_norm,CLIC1_MVP_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MMP9_PERM_norm,TIMP2_CLIC1_norm,MVP_TIMP2_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MMP9_PERM_norm,TIMP2_CLIC1_norm,MVP_CLIC1_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MMP9_PERM_norm,TIMP2_CLIC1_norm,CLIC1_MVP_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MMP9_PERM_norm,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MMP9_PERM_norm,MVP_TIMP2_norm,CLIC1_MVP_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MMP9_PERM_norm,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
TIMP2_MVP_norm,MVP_CLIC1_norm,PERM_MMP9_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
TIMP2_MVP_norm,PERM_MMP9_norm,CLIC1_TIMP2_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
TIMP2_MVP_norm,PERM_MMP9_norm,CLIC1_MVP_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
TIMP2_CLIC1_norm,MVP_TIMP2_norm,PERM_MMP9_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
TIMP2_CLIC1_norm,MVP_CLIC1_norm,PERM_MMP9_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
TIMP2_CLIC1_norm,PERM_MMP9_norm,CLIC1_MVP_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MVP_TIMP2_norm,PERM_MMP9_norm,CLIC1_TIMP2_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MVP_TIMP2_norm,PERM_MMP9_norm,CLIC1_MVP_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
MVP_CLIC1_norm,PERM_MMP9_norm,CLIC1_TIMP2_norm,0.90115,0.0202,1.00000,0.10714,1.00000,0.52830,0.18182,0.94643,0.50000,0.90323,0.65432,0.56566,0.83929,0.91071,0.85000,0.90385
KPYM_TIMP2_norm,TIMP2_MVP_norm,MVP_CLIC1_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,TIMP2_MVP_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,TIMP2_MVP_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,TIMP2_MVP_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,TIMP2_CLIC1_norm,MVP_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,TIMP2_CLIC1_norm,MVP_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,TIMP2_CLIC1_norm,MVP_CLIC1_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,TIMP2_CLIC1_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,MVP_KPYM_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,MVP_KPYM_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,MVP_KPYM_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,MVP_TIMP2_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,MVP_TIMP2_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,MVP_CLIC1_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_TIMP2_norm,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_KPYM_norm,MVP_CLIC1_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_KPYM_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_KPYM_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_KPYM_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_MVP_norm,MVP_CLIC1_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_MVP_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_MVP_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_MVP_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_CLIC1_norm,MVP_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_CLIC1_norm,MVP_CLIC1_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_CLIC1_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,TIMP2_CLIC1_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,MVP_TIMP2_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,MVP_TIMP2_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_MVP_norm,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_KPYM_norm,MVP_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_KPYM_norm,MVP_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_KPYM_norm,MVP_CLIC1_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_KPYM_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_MVP_norm,MVP_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_MVP_norm,MVP_CLIC1_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_MVP_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_MVP_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_CLIC1_norm,MVP_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_CLIC1_norm,MVP_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_CLIC1_norm,MVP_CLIC1_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,TIMP2_CLIC1_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,MVP_KPYM_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,MVP_TIMP2_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
KPYM_CLIC1_norm,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_KPYM_norm,MVP_KPYM_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_KPYM_norm,MVP_KPYM_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_KPYM_norm,MVP_KPYM_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_KPYM_norm,MVP_TIMP2_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_KPYM_norm,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_KPYM_norm,MVP_TIMP2_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_KPYM_norm,MVP_CLIC1_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_KPYM_norm,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_MVP_norm,MVP_KPYM_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_MVP_norm,MVP_KPYM_norm,CLIC1_TIMP2_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_MVP_norm,MVP_KPYM_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_MVP_norm,MVP_CLIC1_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_CLIC1_norm,MVP_KPYM_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_CLIC1_norm,MVP_KPYM_norm,CLIC1_MVP_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_CLIC1_norm,MVP_TIMP2_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
TIMP2_CLIC1_norm,MVP_CLIC1_norm,CLIC1_KPYM_norm,0.90101,0.0404,0.98148,0.10909,0.85714,0.51961,0.13131,0.96296,0.32727,0.90000,0.58427,0.52525,0.81481,0.90909,0.83333,0.89796
Endometrial_thickness,MMP9_KPYM_norm,KPYM_MVP_norm,0.90097,0.17172,0.98214,0.40000,0.95652,0.62500,0.23232,0.94643,0.63636,0.92105,0.72603,0.50505,0.80357,0.92727,0.82258,0.91837
Endometrial_thickness,MMP9_KPYM_norm,MVP_MMP9_norm,0.90097,0.17172,0.98214,0.40000,0.95652,0.62500,0.23232,0.94643,0.63636,0.92105,0.72603,0.50505,0.80357,0.92727,0.82258,0.91837
Endometrial_thickness,MMP9_KPYM_norm,MVP_KPYM_norm,0.90097,0.17172,0.98214,0.40000,0.95652,0.62500,0.23232,0.94643,0.63636,0.92105,0.72603,0.50505,0.80357,0.92727,0.82258,0.91837
Endometrial_thickness,MMP9_MVP_norm,KPYM_MMP9_norm,0.90097,0.17172,0.98214,0.40000,0.95652,0.62500,0.23232,0.94643,0.63636,0.92105,0.72603,0.50505,0.80357,0.92727,0.82258,0.91837
Endometrial_thickness,MMP9_MVP_norm,KPYM_MVP_norm,0.90097,0.17172,0.98214,0.40000,0.95652,0.62500,0.23232,0.94643,0.63636,0.92105,0.72603,0.50505,0.80357,0.92727,0.82258,0.91837
Endometrial_thickness,MMP9_MVP_norm,MVP_KPYM_norm,0.90097,0.17172,0.98214,0.40000,0.95652,0.62500,0.23232,0.94643,0.63636,0.92105,0.72603,0.50505,0.80357,0.92727,0.82258,0.91837
Endometrial_thickness,KPYM_MMP9_norm,MVP_MMP9_norm,0.90097,0.17172,0.98214,0.40000,0.95652,0.62500,0.23232,0.94643,0.63636,0.92105,0.72603,0.50505,0.80357,0.92727,0.82258,0.91837
Endometrial_thickness,KPYM_MMP9_norm,MVP_KPYM_norm,0.90097,0.17172,0.98214,0.40000,0.95652,0.62500,0.23232,0.94643,0.63636,0.92105,0.72603,0.50505,0.80357,0.92727,0.82258,0.91837
Endometrial_thickness,KPYM_MVP_norm,MVP_MMP9_norm,0.90097,0.17172,0.98214,0.40000,0.95652,0.62500,0.23232,0.94643,0.63636,0.92105,0.72603,0.50505,0.80357,0.92727,0.82258,0.91837
Endometrial_thickness,TIMP2_MVP_norm,,0.90089,0.09091,0.98246,0.22807,0.92857,0.56000,0.21212,0.94737,0.49123,0.90323,0.65060,0.36364,0.89474,0.80702,0.88462,0.82258
Endometrial_thickness,MVP_TIMP2_norm,,0.90089,0.09091,0.98246,0.22807,0.92857,0.56000,0.21212,0.94737,0.49123,0.90323,0.65060,0.36364,0.89474,0.80702,0.88462,0.82258
KPYM_AGRIN_norm,TIMP2_MVP_norm,MVP_CLIC1_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
KPYM_AGRIN_norm,TIMP2_MVP_norm,CLIC1_TIMP2_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
KPYM_AGRIN_norm,TIMP2_MVP_norm,CLIC1_MVP_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
KPYM_AGRIN_norm,TIMP2_CLIC1_norm,MVP_TIMP2_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
KPYM_AGRIN_norm,TIMP2_CLIC1_norm,MVP_CLIC1_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
KPYM_AGRIN_norm,TIMP2_CLIC1_norm,CLIC1_MVP_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
KPYM_AGRIN_norm,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
KPYM_AGRIN_norm,MVP_TIMP2_norm,CLIC1_MVP_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
KPYM_AGRIN_norm,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
AGRIN_KPYM_norm,TIMP2_MVP_norm,MVP_CLIC1_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
AGRIN_KPYM_norm,TIMP2_MVP_norm,CLIC1_TIMP2_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
AGRIN_KPYM_norm,TIMP2_MVP_norm,CLIC1_MVP_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
AGRIN_KPYM_norm,TIMP2_CLIC1_norm,MVP_TIMP2_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
AGRIN_KPYM_norm,TIMP2_CLIC1_norm,MVP_CLIC1_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
AGRIN_KPYM_norm,TIMP2_CLIC1_norm,CLIC1_MVP_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
AGRIN_KPYM_norm,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
AGRIN_KPYM_norm,MVP_TIMP2_norm,CLIC1_MVP_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
AGRIN_KPYM_norm,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.90067,0.05051,0.98148,0.14545,0.88889,0.53000,0.09091,0.96296,0.25455,0.87500,0.55914,0.44444,0.85185,0.83636,0.85185,0.83636
KPYM_TIMP2_norm,TIMP2_CLIC1_norm,MVP_PERM_norm,0.90055,0.11111,0.98148,0.38889,0.95455,0.61628,0.23232,0.96296,0.55556,0.93750,0.68421,0.38384,0.85185,0.81481,0.84615,0.82143
KPYM_TIMP2_norm,TIMP2_CLIC1_norm,PERM_MVP_norm,0.90055,0.11111,0.98148,0.38889,0.95455,0.61628,0.23232,0.96296,0.55556,0.93750,0.68421,0.38384,0.85185,0.81481,0.84615,0.82143
KPYM_TIMP2_norm,MVP_PERM_norm,CLIC1_KPYM_norm,0.90055,0.11111,0.98148,0.38889,0.95455,0.61628,0.23232,0.96296,0.55556,0.93750,0.68421,0.38384,0.85185,0.81481,0.84615,0.82143
KPYM_TIMP2_norm,MVP_PERM_norm,CLIC1_TIMP2_norm,0.90055,0.11111,0.98148,0.38889,0.95455,0.61628,0.23232,0.96296,0.55556,0.93750,0.68421,0.38384,0.85185,0.81481,0.84615,0.82143
KPYM_TIMP2_norm,PERM_MVP_norm,CLIC1_KPYM_norm,0.90055,0.11111,0.98148,0.38889,0.95455,0.61628,0.23232,0.96296,0.55556,0.93750,0.68421,0.38384,0.85185,0.81481,0.84615,0.82143
